                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    153,                0.52723,                0.57622,                 1.1726,                0.87068,                0.90258,                  0.935,                 0.8627,                0.42583,                0.45981,                0.98195,             0.00041275,             0.00041275,             0.00041275
                    154,                0.51876,                0.59395,                 1.1704,                0.89632,                0.87662,                0.93472,                0.85282,                0.43529,                0.47015,                0.99456,              0.0004045,              0.0004045,              0.0004045
                    155,                0.52781,                0.58134,                 1.1785,                0.86804,                0.88404,                 0.9364,                0.85523,                 0.4201,                0.50493,                0.98526,             0.00039625,             0.00039625,             0.00039625
                    156,                 0.5392,                0.60414,                 1.1886,                0.84111,                  0.909,                0.93843,                0.86009,                 0.4255,                0.50082,                0.98998,             0.00038799,             0.00038799,             0.00038799
                    157,                0.51813,                0.57884,                 1.1616,                0.87387,                0.84876,                0.93169,                0.86143,                0.41779,                 0.5158,                0.98327,             0.00037974,             0.00037974,             0.00037974
                    158,                0.54588,                0.60242,                 1.2015,                0.89491,                0.89662,                0.93497,                0.85701,                 0.4251,                0.46536,                0.98494,             0.00037149,             0.00037149,             0.00037149
                    159,                0.52413,                0.58555,                 1.1864,                0.89567,                0.89773,                0.94316,                0.85966,                0.42461,                0.45441,                0.99043,             0.00036324,             0.00036324,             0.00036324
                    160,                0.51164,                0.55444,                 1.1679,                0.89365,                0.88378,                0.93542,                0.85896,                0.42609,                0.46825,                0.98881,             0.00035499,             0.00035499,             0.00035499
                    161,                0.51475,                0.53677,                 1.1548,                0.90409,                0.89819,                  0.931,                0.85192,                0.43225,                0.46578,                 1.0008,             0.00034674,             0.00034674,             0.00034674
                    162,                0.51492,                  0.563,                 1.1754,                 0.9096,                0.89737,                0.94215,                0.86983,                0.42263,                0.44025,                0.99074,             0.00033848,             0.00033848,             0.00033848
                    163,                0.50228,                0.54443,                 1.1555,                0.91215,                0.90118,                0.93788,                0.86043,                0.42037,                 0.4468,                 0.9839,             0.00033023,             0.00033023,             0.00033023
                    164,                 0.5243,                0.57235,                 1.1813,                0.91361,                0.86235,                0.93996,                0.86462,                0.41446,                0.47068,                0.98333,             0.00032198,             0.00032198,             0.00032198
                    165,                0.50455,                0.57158,                 1.1555,                0.88218,                0.89812,                0.93221,                0.85688,                0.41383,                0.46519,                0.98467,             0.00031373,             0.00031373,             0.00031373
                    166,                0.50305,                0.55963,                 1.1575,                0.90342,                0.89593,                0.94691,                0.87034,                0.41396,                0.45275,                0.98247,             0.00030548,             0.00030548,             0.00030548
                    167,                0.51396,                0.55925,                 1.1627,                0.89898,                0.88752,                0.94247,                0.86821,                0.40651,                 0.4498,                 0.9757,             0.00029723,             0.00029723,             0.00029723
                    168,                 0.4918,                0.56117,                 1.1502,                0.89781,                0.90642,                0.94637,                 0.8654,                0.42966,                0.46562,                0.98799,             0.00028897,             0.00028897,             0.00028897
                    169,                0.50722,                0.55924,                 1.1551,                0.87052,                0.91615,                0.95282,                0.87726,                0.42197,                0.43956,                0.98422,             0.00028072,             0.00028072,             0.00028072
                    170,                0.50964,                0.53083,                 1.1673,                0.91348,                0.92844,                0.94978,                0.87167,                0.41988,                0.41178,                0.99144,             0.00027247,             0.00027247,             0.00027247
                    171,                0.51886,                0.55158,                 1.1741,                0.91033,                0.89734,                0.94714,                0.86242,                0.42664,                0.42912,                 1.0014,             0.00026422,             0.00026422,             0.00026422
                    172,                0.51537,                0.54696,                 1.1651,                0.90393,                0.91108,                0.94931,                0.86733,                0.41916,                0.43066,                0.98853,             0.00025597,             0.00025597,             0.00025597
                    173,                0.50419,                0.53823,                 1.1498,                0.89284,                  0.917,                 0.9534,                 0.8735,                0.41774,                0.43979,                0.98608,             0.00024772,             0.00024772,             0.00024772
                    174,                0.52003,                0.54889,                 1.1653,                0.86521,                0.91912,                0.95666,                0.87645,                0.42301,                0.44413,                0.98939,             0.00023946,             0.00023946,             0.00023946
                    175,                0.49577,                0.53996,                 1.1507,                0.89665,                0.92261,                0.95775,                0.87795,                0.41343,                0.41944,                0.98862,             0.00023121,             0.00023121,             0.00023121
                    176,                0.51249,                0.53922,                 1.1688,                0.88529,                0.92479,                0.95609,                0.88024,                0.41432,                 0.4128,                 0.9819,             0.00022296,             0.00022296,             0.00022296
                    177,                0.50235,                0.54785,                 1.1639,                0.90095,                0.92465,                0.95554,                0.88001,                0.41492,                0.40911,                0.98772,             0.00021471,             0.00021471,             0.00021471
                    178,                 0.4957,                0.52073,                 1.1497,                 0.9002,                0.91775,                0.95276,                0.87693,                 0.4078,                0.42421,                0.98068,             0.00020646,             0.00020646,             0.00020646
                    179,                0.49833,                0.52721,                 1.1551,                 0.9053,                0.89347,                0.94258,                0.87611,                0.40861,                 0.4372,                0.98522,             0.00019821,             0.00019821,             0.00019821
                    180,                0.48994,                0.51281,                 1.1587,                0.90245,                 0.9146,                0.94337,                0.87527,                0.40778,                0.43715,                0.97721,             0.00018995,             0.00018995,             0.00018995
                    181,                0.52263,                0.54166,                 1.1726,                0.88558,                0.91599,                0.94703,                 0.8676,                0.41035,                0.44101,                 0.9817,              0.0001817,              0.0001817,              0.0001817
                    182,                0.49225,                0.52117,                 1.1533,                0.91366,                0.90407,                0.94687,                   0.87,                0.41243,                0.43017,                0.98643,             0.00017345,             0.00017345,             0.00017345
                    183,                  0.499,                0.52993,                 1.1458,                0.92462,                  0.917,                0.94797,                0.86999,                 0.4162,                0.41692,                0.99166,              0.0001652,              0.0001652,              0.0001652
                    184,                0.50748,                0.52794,                 1.1598,                0.88734,                0.93812,                0.95036,                0.86951,                0.41548,                 0.4245,                0.98568,             0.00015695,             0.00015695,             0.00015695
                    185,                0.48776,                0.51668,                 1.1502,                0.87675,                0.93377,                0.95234,                0.87787,                0.41267,                0.41922,                0.97979,              0.0001487,              0.0001487,              0.0001487
                    186,                0.49126,                0.54231,                 1.1494,                0.92733,                0.90373,                0.95273,                0.87423,                0.41679,                0.41208,                0.98623,             0.00014044,             0.00014044,             0.00014044
                    187,                0.51037,                0.53251,                 1.1697,                0.91798,                0.92183,                0.95201,                0.87632,                0.41829,                0.40689,                0.98051,             0.00013219,             0.00013219,             0.00013219
                    188,                0.48972,                0.50705,                  1.148,                 0.8928,                0.93812,                0.95141,                0.87056,                0.41594,                0.40755,                0.98596,             0.00012394,             0.00012394,             0.00012394
                    189,                0.48498,                0.52343,                 1.1437,                0.89539,                0.93812,                0.95163,                0.87721,                0.41494,                0.41638,                0.97969,             0.00011569,             0.00011569,             0.00011569
                    190,                0.47911,                0.50378,                 1.1433,                0.89099,                0.92479,                0.95051,                0.87148,                 0.4226,                0.42367,                0.99002,             0.00010744,             0.00010744,             0.00010744
                    191,                0.37705,                0.41459,                 1.0005,                0.87227,                0.93146,                0.94897,                0.86304,                0.42189,                0.43385,                0.99577,             9.9187e-05,             9.9187e-05,             9.9187e-05
                    192,                0.35765,                0.39152,                0.98577,                 0.8824,                0.92948,                0.95178,                 0.8728,                0.42094,                0.42956,                0.98975,             9.0935e-05,             9.0935e-05,             9.0935e-05
                    193,                0.35808,                0.36587,                0.99068,                0.90067,                0.89812,                0.95668,                0.88017,                0.41555,                0.41645,                0.98217,             8.2683e-05,             8.2683e-05,             8.2683e-05
                    194,                0.35411,                0.35839,                0.99499,                0.87144,                0.93862,                0.95783,                0.88381,                0.40854,                0.41382,                0.97589,             7.4432e-05,             7.4432e-05,             7.4432e-05
                    195,                0.34699,                0.33356,                0.97415,                0.90654,                0.91296,                0.95695,                0.88301,                0.40675,                0.40498,                0.97752,              6.618e-05,              6.618e-05,              6.618e-05
                    196,                0.35161,                0.34296,                0.96941,                0.90641,                0.90234,                0.95518,                0.88234,                0.41002,                0.41346,                0.97467,             5.7928e-05,             5.7928e-05,             5.7928e-05
                    197,                0.35227,                0.34085,                0.98706,                0.90445,                0.91683,                0.95678,                0.88008,                0.41485,                0.40952,                0.98479,             4.9677e-05,             4.9677e-05,             4.9677e-05
                    198,                0.34875,                0.34436,                0.97809,                0.89464,                0.91889,                0.95803,                0.88297,                 0.4076,                0.40001,                0.97816,             4.1425e-05,             4.1425e-05,             4.1425e-05
                    199,                0.34834,                 0.3464,                 0.9725,                0.88744,                0.93315,                0.95926,                0.88686,                0.40695,                0.39417,                0.97777,             3.3173e-05,             3.3173e-05,             3.3173e-05
                    200,                0.34695,                0.33838,                0.96904,                 0.8951,                0.93017,                0.95862,                0.88625,                0.40966,                 0.4097,                0.97981,             2.4922e-05,             2.4922e-05,             2.4922e-05
