                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    152,                0.45923,                0.46069,                  1.119,                0.88108,                 0.9528,                0.94931,                0.86636,                0.48295,                0.50205,                 1.1476,             0.00042925,             0.00042925,             0.00042925
                    153,                 0.4472,                 0.4387,                 1.1077,                0.89486,                0.89642,                 0.9454,                0.86257,                0.48211,                0.57326,                 1.1407,               0.000421,               0.000421,               0.000421
                    154,                0.45484,                0.43308,                 1.1144,                0.87202,                 0.9344,                0.95011,                0.86502,                 0.4892,                0.58808,                 1.1503,             0.00041275,             0.00041275,             0.00041275
                    155,                0.43713,                0.41918,                 1.0908,                0.84863,                0.96164,                0.94537,                0.86609,                0.48342,                0.58086,                 1.1479,              0.0004045,              0.0004045,              0.0004045
                    156,                0.45444,                0.43856,                 1.1138,                0.89627,                0.90691,                0.93984,                0.85418,                0.48258,                0.54335,                 1.1388,             0.00039625,             0.00039625,             0.00039625
                    157,                0.45218,                0.43739,                 1.1184,                0.88992,                 0.9106,                0.94818,                0.85611,                0.47574,                0.60832,                 1.1566,             0.00038799,             0.00038799,             0.00038799
                    158,                0.44342,                0.42093,                 1.0956,                0.86944,                0.93427,                0.94935,                 0.8689,                0.47199,                0.52447,                 1.1555,             0.00037974,             0.00037974,             0.00037974
                    159,                 0.4331,                0.42431,                 1.0783,                 0.8451,                0.96285,                0.95404,                0.87895,                0.48411,                0.56711,                 1.1624,             0.00037149,             0.00037149,             0.00037149
                    160,                0.45144,                0.43218,                  1.113,                0.92814,                0.86946,                0.95081,                0.87726,                0.47232,                0.58127,                 1.1401,             0.00036324,             0.00036324,             0.00036324
                    161,                0.43004,                0.42084,                 1.0814,                0.91067,                 0.9196,                0.95561,                0.87624,                0.47335,                0.62812,                 1.1394,             0.00035499,             0.00035499,             0.00035499
                    162,                0.43765,                0.43712,                 1.0919,                0.93325,                0.87913,                 0.9566,                0.87828,                0.48011,                0.55767,                 1.1406,             0.00034674,             0.00034674,             0.00034674
                    163,                0.44402,                 0.4193,                  1.095,                0.90047,                0.91124,                0.95025,                0.86453,                0.48493,                0.56523,                 1.1359,             0.00033848,             0.00033848,             0.00033848
                    164,                0.43852,                0.41667,                 1.0959,                0.88397,                0.93971,                0.94782,                0.87047,                0.47754,                 0.5015,                 1.1392,             0.00033023,             0.00033023,             0.00033023
                    165,                0.42692,                0.42101,                 1.0871,                0.92214,                0.87913,                0.94699,                0.87105,                0.48305,                0.52704,                 1.1366,             0.00032198,             0.00032198,             0.00032198
                    166,                0.44419,                0.41458,                 1.0936,                0.89347,                0.91401,                0.95188,                 0.8711,                0.47053,                0.55928,                 1.1236,             0.00031373,             0.00031373,             0.00031373
                    167,                  0.434,                0.40849,                 1.0949,                0.91149,                0.88752,                 0.9505,                0.87313,                0.47794,                0.54763,                 1.1376,             0.00030548,             0.00030548,             0.00030548
                    168,                0.42207,                0.42595,                 1.0854,                0.91754,                0.88923,                0.95596,                0.88904,                0.47571,                0.54192,                 1.1488,             0.00029723,             0.00029723,             0.00029723
                    169,                0.44545,                0.40914,                 1.0982,                0.95522,                0.89843,                0.96072,                0.88901,                0.47313,                0.49274,                 1.1369,             0.00028897,             0.00028897,             0.00028897
                    170,                0.43785,                0.40289,                 1.0921,                0.93419,                 0.9091,                 0.9666,                0.89581,                0.47329,                0.44694,                 1.1382,             0.00028072,             0.00028072,             0.00028072
                    171,                 0.4203,                 0.3872,                 1.0823,                0.88463,                 0.9287,                0.95463,                 0.8796,                 0.4681,                0.46588,                 1.1361,             0.00027247,             0.00027247,             0.00027247
                    172,                0.43086,                 0.3972,                 1.0868,                0.90305,                0.92269,                0.95532,                0.87641,                0.47141,                0.49266,                  1.141,             0.00026422,             0.00026422,             0.00026422
                    173,                0.41457,                0.39187,                 1.0665,                0.86561,                 0.9318,                0.94816,                0.86923,                0.48296,                0.54089,                 1.1439,             0.00025597,             0.00025597,             0.00025597
                    174,                0.41041,                0.39577,                 1.0795,                0.91578,                0.90392,                0.95169,                0.87872,                0.47761,                0.47335,                 1.1311,             0.00024772,             0.00024772,             0.00024772
                    175,                0.41172,                0.40645,                 1.0811,                0.87293,                0.94927,                0.95767,                0.87837,                0.47451,                0.46523,                 1.1227,             0.00023946,             0.00023946,             0.00023946
                    176,                0.41965,                0.40672,                 1.0906,                0.93413,                0.91248,                0.96049,                0.88372,                0.47675,                0.48875,                 1.1299,             0.00023121,             0.00023121,             0.00023121
                    177,                0.42735,                0.40022,                 1.0856,                0.90178,                 0.9235,                0.95838,                0.87873,                 0.4812,                0.47219,                 1.1371,             0.00022296,             0.00022296,             0.00022296
                    178,                 0.4187,                0.40091,                 1.0845,                0.89127,                0.95994,                0.95031,                0.87388,                0.47831,                 0.5188,                 1.1438,             0.00021471,             0.00021471,             0.00021471
                    179,                0.42576,                0.39397,                 1.0953,                0.87742,                0.96366,                0.95388,                0.88214,                0.47748,                0.55292,                 1.1441,             0.00020646,             0.00020646,             0.00020646
                    180,                0.41088,                0.39428,                 1.0733,                0.89751,                0.97334,                0.96677,                0.89044,                0.47793,                0.43787,                 1.1303,             0.00019821,             0.00019821,             0.00019821
                    181,                0.42287,                0.39118,                 1.0797,                0.90531,                0.93897,                0.96139,                0.87738,                0.47519,                0.43792,                  1.136,             0.00018995,             0.00018995,             0.00018995
                    182,                0.40818,                0.37382,                 1.0721,                0.93016,                0.92717,                0.96524,                0.88776,                0.47557,                0.44442,                 1.1372,              0.0001817,              0.0001817,              0.0001817
                    183,                0.40571,                0.37736,                 1.0664,                0.91426,                0.93071,                0.95864,                0.87733,                0.47757,                 0.4871,                 1.1395,             0.00017345,             0.00017345,             0.00017345
                    184,                0.40522,                0.39265,                 1.0649,                0.92203,                  0.947,                0.95751,                0.87154,                0.47097,                0.46704,                 1.1322,              0.0001652,              0.0001652,              0.0001652
                    185,                0.41326,                0.40029,                 1.0822,                0.94277,                0.92666,                0.96004,                0.87633,                0.47519,                0.45516,                 1.1334,             0.00015695,             0.00015695,             0.00015695
                    186,                0.41756,                0.38889,                 1.0856,                0.94349,                0.94033,                0.95605,                0.87137,                0.48513,                 0.4668,                 1.1355,              0.0001487,              0.0001487,              0.0001487
                    187,                0.42465,                0.40091,                 1.0819,                0.92283,                0.94033,                0.95805,                0.87575,                0.47701,                0.44861,                 1.1353,             0.00014044,             0.00014044,             0.00014044
                    188,                0.40224,                0.36397,                 1.0721,                0.94635,                0.91936,                0.95672,                0.87757,                  0.474,                0.44929,                 1.1237,             0.00013219,             0.00013219,             0.00013219
                    189,                0.42102,                0.37454,                 1.0842,                0.94242,                0.92385,                0.96088,                0.88218,                0.46622,                0.44153,                 1.1331,             0.00012394,             0.00012394,             0.00012394
                    190,                0.40369,                0.37102,                 1.0771,                 0.9449,                0.93324,                 0.9618,                0.88262,                0.47018,                0.44655,                 1.1303,             0.00011569,             0.00011569,             0.00011569
                    191,                0.29501,                0.28165,                0.93375,                0.91688,                0.93567,                0.96454,                0.88359,                0.47304,                0.44465,                 1.1371,             0.00010744,             0.00010744,             0.00010744
                    192,                0.29097,                0.28413,                0.93709,                0.90134,                0.94282,                0.96084,                0.87835,                0.47398,                0.45919,                 1.1469,             9.9187e-05,             9.9187e-05,             9.9187e-05
                    193,                0.29056,                0.25739,                0.91883,                0.90918,                0.98392,                0.96037,                0.87912,                0.47225,                0.45237,                 1.1419,             9.0935e-05,             9.0935e-05,             9.0935e-05
                    194,                0.28654,                0.25847,                0.91533,                0.92286,                0.91401,                0.96032,                0.87904,                0.47247,                0.47232,                 1.1422,             8.2683e-05,             8.2683e-05,             8.2683e-05
                    195,                 0.2855,                0.25142,                0.91823,                0.92451,                0.91218,                0.95833,                0.88048,                0.47248,                0.44356,                 1.1409,             7.4432e-05,             7.4432e-05,             7.4432e-05
                    196,                0.28348,                0.24758,                0.92657,                0.90275,                0.93755,                0.95549,                0.87766,                0.47938,                0.45373,                 1.1443,              6.618e-05,              6.618e-05,              6.618e-05
                    197,                0.28119,                0.25313,                0.92311,                0.92537,                 0.9242,                0.96134,                0.88488,                0.47713,                0.46082,                 1.1466,             5.7928e-05,             5.7928e-05,             5.7928e-05
                    198,                0.28407,                0.24565,                0.92327,                0.93133,                0.93946,                0.96002,                0.88569,                0.47697,                0.45517,                 1.1439,             4.9677e-05,             4.9677e-05,             4.9677e-05
                    199,                0.27692,                0.23434,                0.91828,                0.94823,                0.92469,                0.96269,                0.88652,                0.47617,                0.45609,                 1.1468,             4.1425e-05,             4.1425e-05,             4.1425e-05
                    200,                0.27799,                0.23816,                 0.9139,                0.94758,                0.93167,                0.96241,                0.88212,                0.47529,                0.44993,                 1.1457,             3.3173e-05,             3.3173e-05,             3.3173e-05
