                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    154,                 0.4291,                0.41967,                 1.0737,                0.89729,                0.95196,                0.95706,                0.86161,                0.51069,                0.51556,                 1.0615,             0.00041275,             0.00041275,             0.00041275
                    155,                0.40926,                0.37993,                 1.0498,                0.93258,                0.93504,                 0.9493,                0.86643,                0.49582,                0.46359,                 1.0523,              0.0004045,              0.0004045,              0.0004045
                    156,                0.42547,                0.40116,                 1.0728,                0.89086,                0.97674,                 0.9622,                0.87945,                0.48309,                0.45479,                 1.0459,             0.00039625,             0.00039625,             0.00039625
                    157,                0.41901,                0.39904,                 1.0744,                0.91552,                0.94863,                0.95671,                0.87888,                0.48622,                0.43019,                 1.0559,             0.00038799,             0.00038799,             0.00038799
                    158,                0.41827,                0.40931,                 1.0632,                0.90366,                0.95349,                0.95531,                0.87367,                0.48708,                 0.4524,                 1.0534,             0.00037974,             0.00037974,             0.00037974
                    159,                0.40203,                0.38906,                 1.0436,                0.90436,                0.98479,                0.96463,                0.88195,                0.48892,                0.41684,                 1.0564,             0.00037149,             0.00037149,             0.00037149
                    160,                0.42524,                0.40035,                 1.0773,                0.92584,                0.95161,                0.96439,                0.87948,                0.48842,                  0.435,                  1.049,             0.00036324,             0.00036324,             0.00036324
                    161,                0.42087,                0.39865,                 1.0604,                0.95006,                0.92682,                0.95416,                0.86397,                0.48938,                0.45297,                  1.047,             0.00035499,             0.00035499,             0.00035499
                    162,                0.41623,                0.39399,                 1.0597,                0.95579,                0.96359,                0.96556,                0.87838,                0.48614,                0.42734,                 1.0522,             0.00034674,             0.00034674,             0.00034674
                    163,                0.41975,                0.38675,                  1.061,                0.94654,                0.92717,                0.96522,                0.88146,                0.49953,                0.41089,                 1.0631,             0.00033848,             0.00033848,             0.00033848
                    164,                0.42175,                0.39638,                 1.0703,                0.93732,                 0.9287,                0.96527,                0.88232,                0.48472,                0.42057,                 1.0522,             0.00033023,             0.00033023,             0.00033023
                    165,                0.39747,                0.38771,                  1.052,                0.92746,                0.94802,                0.95703,                0.87353,                  0.497,                0.44096,                 1.0599,             0.00032198,             0.00032198,             0.00032198
                    166,                 0.4316,                0.39752,                  1.067,                0.89612,                0.97052,                0.95742,                0.87701,                0.48924,                0.44588,                 1.0541,             0.00031373,             0.00031373,             0.00031373
                    167,                0.41314,                0.37482,                 1.0702,                  0.902,                0.94186,                0.94648,                0.85271,                0.48662,                0.47965,                 1.0507,             0.00030548,             0.00030548,             0.00030548
                    168,                0.39639,                0.39659,                  1.047,                0.91429,                0.95349,                0.95168,                0.86117,                0.49629,                0.43761,                 1.0569,             0.00029723,             0.00029723,             0.00029723
                    169,                0.40988,                0.38655,                 1.0554,                0.92625,                0.96301,                0.96029,                0.86996,                0.49529,                0.40447,                 1.0597,             0.00028897,             0.00028897,             0.00028897
                    170,                 0.4114,                0.37274,                 1.0568,                0.92374,                0.95031,                0.95823,                 0.8675,                0.50059,                0.41357,                 1.0655,             0.00028072,             0.00028072,             0.00028072
                    171,                0.40527,                0.37507,                 1.0527,                0.89306,                0.98539,                0.95916,                0.87413,                0.49091,                 0.4131,                  1.063,             0.00027247,             0.00027247,             0.00027247
                    172,                0.39923,                0.37974,                 1.0499,                0.89265,                0.98837,                0.96002,                0.87857,                0.48342,                0.41191,                 1.0505,             0.00026422,             0.00026422,             0.00026422
                    173,                 0.3955,                0.36219,                 1.0375,                0.92623,                0.96179,                0.95946,                0.87928,                0.48534,                0.41654,                 1.0465,             0.00025597,             0.00025597,             0.00025597
                    174,                0.38897,                0.36294,                 1.0457,                0.91025,                0.97237,                0.95909,                0.88118,                0.48368,                0.43681,                 1.0448,             0.00024772,             0.00024772,             0.00024772
                    175,                0.38649,                0.38157,                 1.0394,                0.92525,                0.97435,                0.96162,                0.87506,                0.47999,                0.41076,                 1.0454,             0.00023946,             0.00023946,             0.00023946
                    176,                0.39729,                0.38196,                 1.0632,                0.90377,                0.98243,                 0.9616,                0.87647,                0.47992,                0.43419,                 1.0563,             0.00023121,             0.00023121,             0.00023121
                    177,                0.39583,                 0.3603,                 1.0527,                0.94774,                0.95043,                0.96054,                0.87397,                0.48942,                0.44197,                 1.0631,             0.00022296,             0.00022296,             0.00022296
                    178,                0.39199,                 0.3613,                 1.0546,                0.92559,                0.97382,                0.95887,                0.87985,                0.48871,                0.43294,                 1.0583,             0.00021471,             0.00021471,             0.00021471
                    179,                 0.3966,                0.35519,                 1.0612,                0.93826,                0.93727,                0.95883,                0.88035,                  0.495,                 0.4418,                 1.0635,             0.00020646,             0.00020646,             0.00020646
                    180,                0.38467,                0.37113,                 1.0412,                0.89305,                0.98425,                0.96132,                 0.8769,                 0.4914,                0.44576,                 1.0563,             0.00019821,             0.00019821,             0.00019821
                    181,                0.40051,                0.36032,                 1.0451,                0.92464,                0.95349,                0.96111,                0.87786,                0.48744,                0.43664,                 1.0506,             0.00018995,             0.00018995,             0.00018995
                    182,                0.38678,                0.34693,                 1.0421,                0.93466,                0.97407,                0.96564,                0.88361,                0.48825,                0.39593,                 1.0542,              0.0001817,              0.0001817,              0.0001817
                    183,                0.37275,                0.35458,                 1.0287,                 0.9269,                 0.9771,                0.96349,                0.87947,                0.49408,                0.38416,                 1.0561,             0.00017345,             0.00017345,             0.00017345
                    184,                0.37459,                0.34386,                 1.0322,                 0.9444,                0.98626,                0.96552,                0.88377,                0.48858,                0.37719,                 1.0553,              0.0001652,              0.0001652,              0.0001652
                    185,                0.38952,                0.36362,                 1.0485,                0.94011,                0.97751,                0.96546,                0.88211,                0.49248,                0.39272,                 1.0606,             0.00015695,             0.00015695,             0.00015695
                    186,                0.39297,                0.35831,                 1.0542,                0.95582,                0.94751,                 0.9659,                0.88086,                0.50024,                0.39092,                 1.0638,              0.0001487,              0.0001487,              0.0001487
                    187,                 0.4009,                0.36823,                 1.0509,                0.95186,                0.95623,                 0.9665,                0.88125,                 0.4979,                0.38932,                 1.0623,             0.00014044,             0.00014044,             0.00014044
                    188,                0.37746,                0.34137,                 1.0374,                0.95584,                0.96033,                0.96645,                0.88078,                0.49633,                0.38624,                 1.0556,             0.00013219,             0.00013219,             0.00013219
                    189,                0.39925,                0.34473,                 1.0513,                0.93949,                0.97499,                0.96644,                0.88576,                0.48821,                0.38637,                  1.058,             0.00012394,             0.00012394,             0.00012394
                    190,                 0.3836,                0.34861,                 1.0476,                0.95662,                0.97674,                0.96632,                0.88239,                0.48827,                0.37372,                   1.06,             0.00011569,             0.00011569,             0.00011569
                    191,                0.27723,                0.24692,                0.90211,                0.95656,                0.97674,                 0.9657,                0.87292,                0.49552,                0.37532,                 1.0584,             0.00010744,             0.00010744,             0.00010744
                    192,                 0.2721,                0.24554,                0.90379,                0.94561,                0.97634,                0.96402,                0.87394,                0.49032,                0.38887,                 1.0491,             9.9187e-05,             9.9187e-05,             9.9187e-05
                    193,                  0.271,                0.22019,                0.88104,                0.94093,                0.97641,                0.96329,                0.87892,                0.49741,                 0.3889,                 1.0577,             9.0935e-05,             9.0935e-05,             9.0935e-05
                    194,                0.27104,                0.22319,                0.88133,                0.94951,                0.98124,                0.96244,                0.87802,                0.49459,                0.38799,                 1.0576,             8.2683e-05,             8.2683e-05,             8.2683e-05
                    195,                0.27283,                0.21661,                0.88816,                0.94535,                0.97674,                0.96147,                0.87981,                0.49614,                0.38856,                 1.0599,             7.4432e-05,             7.4432e-05,             7.4432e-05
                    196,                0.26883,                0.20848,                0.89363,                 0.9391,                0.96729,                0.96157,                0.87932,                0.49703,                0.39853,                 1.0611,              6.618e-05,              6.618e-05,              6.618e-05
                    197,                0.26169,                0.21383,                0.88485,                0.94654,                0.97684,                0.96017,                0.87676,                0.49806,                0.39514,                 1.0628,             5.7928e-05,             5.7928e-05,             5.7928e-05
                    198,                0.26017,                 0.2107,                0.88816,                0.94415,                0.97685,                0.96116,                0.87427,                0.49624,                0.38416,                 1.0628,             4.9677e-05,             4.9677e-05,             4.9677e-05
                    199,                0.26275,                0.20939,                0.89236,                0.93559,                0.98708,                0.96025,                0.87472,                0.49536,                0.39096,                 1.0625,             4.1425e-05,             4.1425e-05,             4.1425e-05
                    200,                0.26499,                0.21069,                0.88716,                0.93245,                0.98837,                0.95959,                0.87202,                0.49506,                0.39159,                 1.0642,             3.3173e-05,             3.3173e-05,             3.3173e-05
